prbiotic_ID,ICD_ID,Weight
11881,421,1
11881,430,1
11881,435,1
11881,436,1
11881,440,1
11881,446,1
11881,454,1
11882,0,1
11882,4,1
11882,10,1
11882,16,1
11882,23,1
11882,34,1
11882,43,1
11882,54,1
11882,62,1
11882,69,1
11882,70,1
11882,78,1
11882,83,1
11882,93,1
11882,99,1
11882,107,1
11882,115,1
11882,122,1
11882,129,1
11882,135,1
11882,139,1
11882,144,1
11882,148,1
11882,154,1
11882,163,1
11882,169,1
11882,175,1
11882,176,1
11882,177,1
11882,178,1
11882,185,1
11882,190,1
11882,195,1
11882,204,1
11882,210,1
11882,219,1
11882,226,1
11882,231,1
11882,236,1
11882,237,1
11882,245,1
11882,252,1
11882,262,1
11882,270,1
11882,278,1
11882,281,1
11882,291,1
11882,292,1
11882,299,1
11882,300,1
11882,301,1
11882,305,1
11882,309,1
11882,312,1
11882,313,1
11882,314,1
11882,325,1
11882,331,1
11882,335,1
11882,341,1
11882,342,1
11882,346,1
11882,350,1
11882,356,1
11882,364,1
11882,365,1
11882,370,1
11882,377,1
11882,383,1
11882,387,1
11882,397,1
11882,402,1
11882,407,1
11882,408,1
11882,414,1
11882,418,1
11882,419,1
11882,420,1
11882,421,1
11882,430,1
11882,435,1
11882,436,1
11882,440,1
11882,446,1
11882,454,1
11882,4558,1
11882,4750,1
11882,7951,1
11882,23,1
11883,4513,1
11884,821,1
11884,827,1
11884,828,1
11884,836,1
11884,843,1
11885,5804,1
11885,5815,1
11885,5826,1
11885,5837,1
11885,5848,1
11885,5859,1
11885,5870,1
11885,5881,1
11885,5892,1
11885,5893,1
11885,5894,1
11885,5899,1
11885,5900,1
11885,5911,1
11885,5917,1
11885,5922,1
11885,5923,1
11885,5929,1
11885,5937,1
11885,5938,1
11885,5943,1
11885,5948,1
11885,5949,1
11885,5950,1
11885,5955,1
11885,5959,1
11885,5963,1
11885,5968,1
11885,5969,1
11885,5977,1
11885,5983,1
11885,5990,1
11885,5991,1
11885,5996,1
11885,6001,1
11885,6009,1
11885,6010,1
11885,6016,1
11885,6021,1
11885,6029,1
11885,6035,1
11885,6041,1
11885,6046,1
11885,6051,1
11885,6056,1
11885,6066,1
11885,6075,1
11885,6082,1
11885,6088,1
11885,6089,1
11885,6096,1
11885,6100,1
11885,6108,1
11885,6111,1
11885,6112,1
11885,6118,1
11885,6127,1
11885,6130,1
11885,6134,1
11885,6138,1
11885,6139,1
11885,6149,1
11885,6150,1
11885,6155,1
11885,6164,1
11885,6167,1
11885,6177,1
11885,6187,1
11885,6196,1
11885,6207,1
11885,6214,1
11885,6224,1
11885,6225,1
11885,6229,1
11885,6237,1
11885,6247,1
11885,6257,1
11885,6264,1
11885,6272,1
11885,6277,1
11885,6287,1
11885,6293,1
11885,6294,1
11885,6300,1
11885,6307,1
11885,7117,1
11885,4273,1
11885,4284,1
11885,4287,1
11885,4293,1
11885,4304,1
11885,4315,1
11885,4323,1
11885,4330,1
11885,4339,1
11885,4344,1
11885,4355,1
11885,4360,1
11885,4369,1
11885,4379,1
11885,4383,1
11885,4386,1
11885,4397,1
11885,4398,1
11885,4408,1
11885,4418,1
11885,4428,1
11885,4438,1
11885,4448,1
11885,4449,1
11885,4460,1
11885,4464,1
11885,4465,1
11885,4466,1
11885,4473,1
11885,4480,1
11885,4487,1
11885,4491,1
11885,4501,1
11885,4505,1
11885,4509,1
11885,4513,1
11885,4518,1
11885,4526,1
11885,4533,1
11885,4540,1
11885,4549,1
11885,4558,1
11885,4564,1
11885,4572,1
11885,4579,1
11885,4585,1
11885,4596,1
11885,4605,1
11885,4614,1
11885,4622,1
11885,4627,1
11885,4628,1
11885,4631,1
11885,4638,1
11885,4649,1
11885,4653,1
11885,4659,1
11885,4667,1
11885,4675,1
11885,4686,1
11885,4687,1
11885,4697,1
11885,4702,1
11885,4710,1
11885,4719,1
11885,4726,1
11885,4733,1
11885,4734,1
11885,4742,1
11885,4751,1
11885,69,1
11885,4566,1
11885,4566,1
11885,4566,1
11885,4566,1
11885,4750,1
11885,8171,1
11885,4513,1
11885,4518,1
11885,4828,1
11885,0,1
11885,4,1
11885,10,1
11885,16,1
11885,23,1
11885,34,1
11885,43,1
11885,54,1
11885,62,1
11885,69,1
11885,70,1
11885,78,1
11885,83,1
11885,93,1
11885,99,1
11885,107,1
11885,115,1
11885,122,1
11885,129,1
11885,135,1
11885,139,1
11885,144,1
11885,148,1
11885,154,1
11885,163,1
11885,169,1
11885,175,1
11885,176,1
11885,177,1
11885,178,1
11885,185,1
11885,190,1
11885,195,1
11885,204,1
11885,210,1
11885,219,1
11885,226,1
11885,231,1
11885,236,1
11885,237,1
11885,245,1
11885,252,1
11885,262,1
11885,270,1
11885,278,1
11885,281,1
11885,291,1
11885,292,1
11885,299,1
11885,300,1
11885,301,1
11885,305,1
11885,309,1
11885,312,1
11885,313,1
11885,314,1
11885,325,1
11885,331,1
11885,335,1
11885,341,1
11885,342,1
11885,346,1
11885,350,1
11885,356,1
11885,364,1
11885,365,1
11885,370,1
11885,377,1
11885,383,1
11885,387,1
11885,397,1
11885,402,1
11885,407,1
11885,408,1
11885,414,1
11885,418,1
11885,419,1
11885,420,1
11885,421,1
11885,430,1
11885,435,1
11885,436,1
11885,440,1
11885,446,1
11885,454,1
11885,4273,1
11885,4284,1
11885,4287,1
11885,4293,1
11885,4304,1
11885,4315,1
11885,4323,1
11885,4330,1
11885,4339,1
11885,4344,1
11885,4355,1
11885,4360,1
11885,4369,1
11885,4379,1
11885,4383,1
11885,4386,1
11885,4397,1
11885,4398,1
11885,4408,1
11885,4418,1
11885,4428,1
11885,4438,1
11885,4448,1
11885,4449,1
11885,4460,1
11885,4464,1
11885,4465,1
11885,4466,1
11885,4473,1
11885,4480,1
11885,4487,1
11885,4491,1
11885,4501,1
11885,4505,1
11885,4509,1
11885,4513,1
11885,4518,1
11885,4526,1
11885,4533,1
11885,4540,1
11885,4549,1
11885,4558,1
11885,4564,1
11885,4572,1
11885,4579,1
11885,4585,1
11885,4596,1
11885,4605,1
11885,4614,1
11885,4622,1
11885,4627,1
11885,4628,1
11885,4631,1
11885,4638,1
11885,4649,1
11885,4653,1
11885,4659,1
11885,4667,1
11885,4675,1
11885,4686,1
11885,4687,1
11885,4697,1
11885,4702,1
11885,4710,1
11885,4719,1
11885,4726,1
11885,4733,1
11885,4734,1
11885,4742,1
11885,4751,1
11885,31,1
11885,69,1
11885,4566,1
11885,1245,1
11885,4566,1
11885,5804,1
11885,5815,1
11885,5826,1
11885,5837,1
11885,5848,1
11885,5859,1
11885,5870,1
11885,5881,1
11885,5892,1
11885,5893,1
11885,5894,1
11885,5899,1
11885,5900,1
11885,5911,1
11885,5917,1
11885,5922,1
11885,5923,1
11885,5929,1
11885,5937,1
11885,5938,1
11885,5943,1
11885,5948,1
11885,5949,1
11885,5950,1
11885,5955,1
11885,5959,1
11885,5963,1
11885,5968,1
11885,5969,1
11885,5977,1
11885,5983,1
11885,5990,1
11885,5991,1
11885,5996,1
11885,6001,1
11885,6009,1
11885,6010,1
11885,6016,1
11885,6021,1
11885,6029,1
11885,6035,1
11885,6041,1
11885,6046,1
11885,6051,1
11885,6056,1
11885,6066,1
11885,6075,1
11885,6082,1
11885,6088,1
11885,6089,1
11885,6096,1
11885,6100,1
11885,6108,1
11885,6111,1
11885,6112,1
11885,6118,1
11885,6127,1
11885,6130,1
11885,6134,1
11885,6138,1
11885,6139,1
11885,6149,1
11885,6150,1
11885,6155,1
11885,6164,1
11885,6167,1
11885,6177,1
11885,6187,1
11885,6196,1
11885,6207,1
11885,6214,1
11885,6224,1
11885,6225,1
11885,6229,1
11885,6237,1
11885,6247,1
11885,6257,1
11885,6264,1
11885,6272,1
11885,6277,1
11885,6287,1
11885,6293,1
11885,6294,1
11885,6300,1
11885,6307,1
11885,598,1
11885,6166,1
11885,4566,1
11885,4566,1
11885,23,1
11885,69,1
11885,4566,1
11885,4565,1
11885,4571,1
11885,2016,1
11885,2021,1
11885,2026,1
11885,2027,1
11885,2036,1
11885,2042,1
11885,2050,1
11885,2058,1
11885,2063,1
11885,2073,1
11885,2083,1
11885,2092,1
11885,2102,1
11885,2112,1
11885,2113,1
11885,2121,1
11885,2126,1
11885,2133,1
11885,2139,1
11885,2146,1
11885,2154,1
11885,2158,1
11885,2163,1
11885,2172,1
11885,2179,1
11885,2184,1
11885,2189,1
11885,2195,1
11885,2200,1
11885,2209,1
11885,2210,1
11885,2214,1
11885,2215,1
11885,2216,1
11885,2217,1
11885,2218,1
11885,2221,1
11885,2222,1
11885,2223,1
11885,2234,1
11885,2239,1
11885,2240,1
11885,2245,1
11885,2246,1
11885,2249,1
11885,2254,1
11885,2255,1
11885,2256,1
11885,2257,1
11885,2268,1
11885,2273,1
11885,2280,1
11885,2281,1
11885,2288,1
11885,2294,1
11885,2295,1
11885,2304,1
11885,2311,1
11885,2320,1
11885,2325,1
11885,2333,1
11885,2341,1
11885,2348,1
11885,2353,1
11885,2364,1
11885,2370,1
11885,2379,1
11885,2388,1
11885,2393,1
11885,2401,1
11885,2405,1
11885,2415,1
11885,2423,1
11886,4273,1
11886,4284,1
11886,4287,1
11886,4293,1
11886,4304,1
11886,4315,1
11886,4323,1
11886,4330,1
11886,4339,1
11886,4344,1
11886,4355,1
11886,4360,1
11886,4369,1
11886,4379,1
11886,4383,1
11886,4386,1
11886,4397,1
11886,4398,1
11886,4408,1
11886,4418,1
11886,4428,1
11886,4438,1
11886,4448,1
11886,4449,1
11886,4460,1
11886,4464,1
11886,4465,1
11886,4466,1
11886,4473,1
11886,4480,1
11886,4487,1
11886,4491,1
11886,4501,1
11886,4505,1
11886,4509,1
11886,4513,1
11886,4518,1
11886,4526,1
11886,4533,1
11886,4540,1
11886,4549,1
11886,4558,1
11886,4564,1
11886,4572,1
11886,4579,1
11886,4585,1
11886,4596,1
11886,4605,1
11886,4614,1
11886,4622,1
11886,4627,1
11886,4628,1
11886,4631,1
11886,4638,1
11886,4649,1
11886,4653,1
11886,4659,1
11886,4667,1
11886,4675,1
11886,4686,1
11886,4687,1
11886,4697,1
11886,4702,1
11886,4710,1
11886,4719,1
11886,4726,1
11886,4733,1
11886,4734,1
11886,4742,1
11886,4751,1
11886,0,1
11886,4,1
11886,10,1
11886,16,1
11886,23,1
11886,34,1
11886,43,1
11886,54,1
11886,62,1
11886,69,1
11886,70,1
11886,78,1
11886,83,1
11886,93,1
11886,99,1
11886,107,1
11886,115,1
11886,122,1
11886,129,1
11886,135,1
11886,139,1
11886,144,1
11886,148,1
11886,154,1
11886,163,1
11886,169,1
11886,175,1
11886,176,1
11886,177,1
11886,178,1
11886,185,1
11886,190,1
11886,195,1
11886,204,1
11886,210,1
11886,219,1
11886,226,1
11886,231,1
11886,236,1
11886,237,1
11886,245,1
11886,252,1
11886,262,1
11886,270,1
11886,278,1
11886,281,1
11886,291,1
11886,292,1
11886,299,1
11886,300,1
11886,301,1
11886,305,1
11886,309,1
11886,312,1
11886,313,1
11886,314,1
11886,325,1
11886,331,1
11886,335,1
11886,341,1
11886,342,1
11886,346,1
11886,350,1
11886,356,1
11886,364,1
11886,365,1
11886,370,1
11886,377,1
11886,383,1
11886,387,1
11886,397,1
11886,402,1
11886,407,1
11886,408,1
11886,414,1
11886,418,1
11886,419,1
11886,420,1
11886,421,1
11886,430,1
11886,435,1
11886,436,1
11886,440,1
11886,446,1
11886,454,1
11886,4828,1
11887,0,1
11887,4,1
11887,10,1
11887,16,1
11887,23,1
11887,34,1
11887,43,1
11887,54,1
11887,62,1
11887,69,1
11887,70,1
11887,78,1
11887,83,1
11887,93,1
11887,99,1
11887,107,1
11887,115,1
11887,122,1
11887,129,1
11887,135,1
11887,139,1
11887,144,1
11887,148,1
11887,154,1
11887,163,1
11887,169,1
11887,175,1
11887,176,1
11887,177,1
11887,178,1
11887,185,1
11887,190,1
11887,195,1
11887,204,1
11887,210,1
11887,219,1
11887,226,1
11887,231,1
11887,236,1
11887,237,1
11887,245,1
11887,252,1
11887,262,1
11887,270,1
11887,278,1
11887,281,1
11887,291,1
11887,292,1
11887,299,1
11887,300,1
11887,301,1
11887,305,1
11887,309,1
11887,312,1
11887,313,1
11887,314,1
11887,325,1
11887,331,1
11887,335,1
11887,341,1
11887,342,1
11887,346,1
11887,350,1
11887,356,1
11887,364,1
11887,365,1
11887,370,1
11887,377,1
11887,383,1
11887,387,1
11887,397,1
11887,402,1
11887,407,1
11887,408,1
11887,414,1
11887,418,1
11887,419,1
11887,420,1
11887,421,1
11887,430,1
11887,435,1
11887,436,1
11887,440,1
11887,446,1
11887,454,1
11889,4273,1
11889,4284,1
11889,4287,1
11889,4293,1
11889,4304,1
11889,4315,1
11889,4323,1
11889,4330,1
11889,4339,1
11889,4344,1
11889,4355,1
11889,4360,1
11889,4369,1
11889,4379,1
11889,4383,1
11889,4386,1
11889,4397,1
11889,4398,1
11889,4408,1
11889,4418,1
11889,4428,1
11889,4438,1
11889,4448,1
11889,4449,1
11889,4460,1
11889,4464,1
11889,4465,1
11889,4466,1
11889,4473,1
11889,4480,1
11889,4487,1
11889,4491,1
11889,4501,1
11889,4505,1
11889,4509,1
11889,4513,1
11889,4518,1
11889,4526,1
11889,4533,1
11889,4540,1
11889,4549,1
11889,4558,1
11889,4564,1
11889,4572,1
11889,4579,1
11889,4585,1
11889,4596,1
11889,4605,1
11889,4614,1
11889,4622,1
11889,4627,1
11889,4628,1
11889,4631,1
11889,4638,1
11889,4649,1
11889,4653,1
11889,4659,1
11889,4667,1
11889,4675,1
11889,4686,1
11889,4687,1
11889,4697,1
11889,4702,1
11889,4710,1
11889,4719,1
11889,4726,1
11889,4733,1
11889,4734,1
11889,4742,1
11889,4751,1
11889,0,1
11889,4,1
11889,10,1
11889,16,1
11889,23,1
11889,34,1
11889,43,1
11889,54,1
11889,62,1
11889,69,1
11889,70,1
11889,78,1
11889,83,1
11889,93,1
11889,99,1
11889,107,1
11889,115,1
11889,122,1
11889,129,1
11889,135,1
11889,139,1
11889,144,1
11889,148,1
11889,154,1
11889,163,1
11889,169,1
11889,175,1
11889,176,1
11889,177,1
11889,178,1
11889,185,1
11889,190,1
11889,195,1
11889,204,1
11889,210,1
11889,219,1
11889,226,1
11889,231,1
11889,236,1
11889,237,1
11889,245,1
11889,252,1
11889,262,1
11889,270,1
11889,278,1
11889,281,1
11889,291,1
11889,292,1
11889,299,1
11889,300,1
11889,301,1
11889,305,1
11889,309,1
11889,312,1
11889,313,1
11889,314,1
11889,325,1
11889,331,1
11889,335,1
11889,341,1
11889,342,1
11889,346,1
11889,350,1
11889,356,1
11889,364,1
11889,365,1
11889,370,1
11889,377,1
11889,383,1
11889,387,1
11889,397,1
11889,402,1
11889,407,1
11889,408,1
11889,414,1
11889,418,1
11889,419,1
11889,420,1
11889,421,1
11889,430,1
11889,435,1
11889,436,1
11889,440,1
11889,446,1
11889,454,1
11889,4558,1
11889,2016,1
11889,2021,1
11889,2026,1
11889,2027,1
11889,2036,1
11889,2042,1
11889,2050,1
11889,2058,1
11889,2063,1
11889,2073,1
11889,2083,1
11889,2092,1
11889,2102,1
11889,2112,1
11889,2113,1
11889,2121,1
11889,2126,1
11889,2133,1
11889,2139,1
11889,2146,1
11889,2154,1
11889,2158,1
11889,2163,1
11889,2172,1
11889,2179,1
11889,2184,1
11889,2189,1
11889,2195,1
11889,2200,1
11889,2209,1
11889,2210,1
11889,2214,1
11889,2215,1
11889,2216,1
11889,2217,1
11889,2218,1
11889,2221,1
11889,2222,1
11889,2223,1
11889,2234,1
11889,2239,1
11889,2240,1
11889,2245,1
11889,2246,1
11889,2249,1
11889,2254,1
11889,2255,1
11889,2256,1
11889,2257,1
11889,2268,1
11889,2273,1
11889,2280,1
11889,2281,1
11889,2288,1
11889,2294,1
11889,2295,1
11889,2304,1
11889,2311,1
11889,2320,1
11889,2325,1
11889,2333,1
11889,2341,1
11889,2348,1
11889,2353,1
11889,2364,1
11889,2370,1
11889,2379,1
11889,2388,1
11889,2393,1
11889,2401,1
11889,2405,1
11889,2415,1
11889,2423,1
11890,2354,1
11891,5804,1
11891,5815,1
11891,5826,1
11891,5837,1
11891,5848,1
11891,5859,1
11891,5870,1
11891,5881,1
11891,5892,1
11891,5893,1
11891,5894,1
11891,5899,1
11891,5900,1
11891,5911,1
11891,5917,1
11891,5922,1
11891,5923,1
11891,5929,1
11891,5937,1
11891,5938,1
11891,5943,1
11891,5948,1
11891,5949,1
11891,5950,1
11891,5955,1
11891,5959,1
11891,5963,1
11891,5968,1
11891,5969,1
11891,5977,1
11891,5983,1
11891,5990,1
11891,5991,1
11891,5996,1
11891,6001,1
11891,6009,1
11891,6010,1
11891,6016,1
11891,6021,1
11891,6029,1
11891,6035,1
11891,6041,1
11891,6046,1
11891,6051,1
11891,6056,1
11891,6066,1
11891,6075,1
11891,6082,1
11891,6088,1
11891,6089,1
11891,6096,1
11891,6100,1
11891,6108,1
11891,6111,1
11891,6112,1
11891,6118,1
11891,6127,1
11891,6130,1
11891,6134,1
11891,6138,1
11891,6139,1
11891,6149,1
11891,6150,1
11891,6155,1
11891,6164,1
11891,6167,1
11891,6177,1
11891,6187,1
11891,6196,1
11891,6207,1
11891,6214,1
11891,6224,1
11891,6225,1
11891,6229,1
11891,6237,1
11891,6247,1
11891,6257,1
11891,6264,1
11891,6272,1
11891,6277,1
11891,6287,1
11891,6293,1
11891,6294,1
11891,6300,1
11891,6307,1
11891,4273,1
11891,4284,1
11891,4287,1
11891,4293,1
11891,4304,1
11891,4315,1
11891,4323,1
11891,4330,1
11891,4339,1
11891,4344,1
11891,4355,1
11891,4360,1
11891,4369,1
11891,4379,1
11891,4383,1
11891,4386,1
11891,4397,1
11891,4398,1
11891,4408,1
11891,4418,1
11891,4428,1
11891,4438,1
11891,4448,1
11891,4449,1
11891,4460,1
11891,4464,1
11891,4465,1
11891,4466,1
11891,4473,1
11891,4480,1
11891,4487,1
11891,4491,1
11891,4501,1
11891,4505,1
11891,4509,1
11891,4513,1
11891,4518,1
11891,4526,1
11891,4533,1
11891,4540,1
11891,4549,1
11891,4558,1
11891,4564,1
11891,4572,1
11891,4579,1
11891,4585,1
11891,4596,1
11891,4605,1
11891,4614,1
11891,4622,1
11891,4627,1
11891,4628,1
11891,4631,1
11891,4638,1
11891,4649,1
11891,4653,1
11891,4659,1
11891,4667,1
11891,4675,1
11891,4686,1
11891,4687,1
11891,4697,1
11891,4702,1
11891,4710,1
11891,4719,1
11891,4726,1
11891,4733,1
11891,4734,1
11891,4742,1
11891,4751,1
11891,7117,1
11891,891,1
11891,901,1
11891,902,1
11891,910,1
11891,914,1
11891,919,1
11891,925,1
11891,931,1
11891,932,1
11891,936,1
11891,941,1
11891,949,1
11891,956,1
11891,957,1
11891,963,1
11891,967,1
11891,973,1
11891,983,1
11891,990,1
11891,1001,1
11891,1002,1
11891,1003,1
11891,1008,1
11891,1017,1
11891,1018,1
11891,1023,1
11891,1032,1
11891,1036,1
11891,1039,1
11891,1046,1
11891,1053,1
11891,1054,1
11891,1061,1
11891,1062,1
11891,1069,1
11891,1072,1
11891,1079,1
11891,1086,1
11891,1108,1
11891,1119,1
11891,1125,1
11891,1134,1
11891,1144,1
11891,1149,1
11891,1160,1
11891,1170,1
11891,1176,1
11891,1177,1
11891,1182,1
11891,1189,1
11891,1190,1
11891,1194,1
11891,1203,1
11891,1204,1
11891,1210,1
11891,1211,1
11891,1215,1
11891,1222,1
11891,1226,1
11891,1230,1
11891,1234,1
11891,1245,1
11891,1250,1
11891,1260,1
11891,1264,1
11891,1275,1
11891,1283,1
11891,1284,1
11891,1288,1
11891,1305,1
11891,1313,1
11891,1322,1
11891,1332,1
11891,1343,1
11891,1347,1
11891,1355,1
11891,1365,1
11891,1373,1
11891,1382,1
11891,1387,1
11891,1395,1
11891,1402,1
11891,1407,1
11891,1417,1
11891,1428,1
11891,1434,1
11891,1441,1
11891,1445,1
11891,5214,1
11891,169,1
11891,69,1
11891,4566,1
11891,5804,1
11891,5815,1
11891,5826,1
11891,5837,1
11891,5848,1
11891,5859,1
11891,5870,1
11891,5881,1
11891,5892,1
11891,5893,1
11891,5894,1
11891,5899,1
11891,5900,1
11891,5911,1
11891,5917,1
11891,5922,1
11891,5923,1
11891,5929,1
11891,5937,1
11891,5938,1
11891,5943,1
11891,5948,1
11891,5949,1
11891,5950,1
11891,5955,1
11891,5959,1
11891,5963,1
11891,5968,1
11891,5969,1
11891,5977,1
11891,5983,1
11891,5990,1
11891,5991,1
11891,5996,1
11891,6001,1
11891,6009,1
11891,6010,1
11891,6016,1
11891,6021,1
11891,6029,1
11891,6035,1
11891,6041,1
11891,6046,1
11891,6051,1
11891,6056,1
11891,6066,1
11891,6075,1
11891,6082,1
11891,6088,1
11891,6089,1
11891,6096,1
11891,6100,1
11891,6108,1
11891,6111,1
11891,6112,1
11891,6118,1
11891,6127,1
11891,6130,1
11891,6134,1
11891,6138,1
11891,6139,1
11891,6149,1
11891,6150,1
11891,6155,1
11891,6164,1
11891,6167,1
11891,6177,1
11891,6187,1
11891,6196,1
11891,6207,1
11891,6214,1
11891,6224,1
11891,6225,1
11891,6229,1
11891,6237,1
11891,6247,1
11891,6257,1
11891,6264,1
11891,6272,1
11891,6277,1
11891,6287,1
11891,6293,1
11891,6294,1
11891,6300,1
11891,6307,1
11891,0,1
11891,4,1
11891,10,1
11891,16,1
11891,23,1
11891,34,1
11891,43,1
11891,54,1
11891,62,1
11891,69,1
11891,70,1
11891,78,1
11891,83,1
11891,93,1
11891,99,1
11891,107,1
11891,115,1
11891,122,1
11891,129,1
11891,135,1
11891,139,1
11891,144,1
11891,148,1
11891,154,1
11891,163,1
11891,169,1
11891,175,1
11891,176,1
11891,177,1
11891,178,1
11891,185,1
11891,190,1
11891,195,1
11891,204,1
11891,210,1
11891,219,1
11891,226,1
11891,231,1
11891,236,1
11891,237,1
11891,245,1
11891,252,1
11891,262,1
11891,270,1
11891,278,1
11891,281,1
11891,291,1
11891,292,1
11891,299,1
11891,300,1
11891,301,1
11891,305,1
11891,309,1
11891,312,1
11891,313,1
11891,314,1
11891,325,1
11891,331,1
11891,335,1
11891,341,1
11891,342,1
11891,346,1
11891,350,1
11891,356,1
11891,364,1
11891,365,1
11891,370,1
11891,377,1
11891,383,1
11891,387,1
11891,397,1
11891,402,1
11891,407,1
11891,408,1
11891,414,1
11891,418,1
11891,419,1
11891,420,1
11891,421,1
11891,430,1
11891,435,1
11891,436,1
11891,440,1
11891,446,1
11891,454,1
11891,31,1
11891,69,1
11891,4566,1
11891,4558,1
11891,2016,1
11891,2021,1
11891,2026,1
11891,2027,1
11891,2036,1
11891,2042,1
11891,2050,1
11891,2058,1
11891,2063,1
11891,2073,1
11891,2083,1
11891,2092,1
11891,2102,1
11891,2112,1
11891,2113,1
11891,2121,1
11891,2126,1
11891,2133,1
11891,2139,1
11891,2146,1
11891,2154,1
11891,2158,1
11891,2163,1
11891,2172,1
11891,2179,1
11891,2184,1
11891,2189,1
11891,2195,1
11891,2200,1
11891,2209,1
11891,2210,1
11891,2214,1
11891,2215,1
11891,2216,1
11891,2217,1
11891,2218,1
11891,2221,1
11891,2222,1
11891,2223,1
11891,2234,1
11891,2239,1
11891,2240,1
11891,2245,1
11891,2246,1
11891,2249,1
11891,2254,1
11891,2255,1
11891,2256,1
11891,2257,1
11891,2268,1
11891,2273,1
11891,2280,1
11891,2281,1
11891,2288,1
11891,2294,1
11891,2295,1
11891,2304,1
11891,2311,1
11891,2320,1
11891,2325,1
11891,2333,1
11891,2341,1
11891,2348,1
11891,2353,1
11891,2364,1
11891,2370,1
11891,2379,1
11891,2388,1
11891,2393,1
11891,2401,1
11891,2405,1
11891,2415,1
11891,2423,1
11891,2016,1
11891,2021,1
11891,2026,1
11891,2027,1
11891,2036,1
11891,2042,1
11891,2050,1
11891,2058,1
11891,2063,1
11891,2073,1
11891,2083,1
11891,2092,1
11891,2102,1
11891,2112,1
11891,2113,1
11891,2121,1
11891,2126,1
11891,2133,1
11891,2139,1
11891,2146,1
11891,2154,1
11891,2158,1
11891,2163,1
11891,2172,1
11891,2179,1
11891,2184,1
11891,2189,1
11891,2195,1
11891,2200,1
11891,2209,1
11891,2210,1
11891,2214,1
11891,2215,1
11891,2216,1
11891,2217,1
11891,2218,1
11891,2221,1
11891,2222,1
11891,2223,1
11891,2234,1
11891,2239,1
11891,2240,1
11891,2245,1
11891,2246,1
11891,2249,1
11891,2254,1
11891,2255,1
11891,2256,1
11891,2257,1
11891,2268,1
11891,2273,1
11891,2280,1
11891,2281,1
11891,2288,1
11891,2294,1
11891,2295,1
11891,2304,1
11891,2311,1
11891,2320,1
11891,2325,1
11891,2333,1
11891,2341,1
11891,2348,1
11891,2353,1
11891,2364,1
11891,2370,1
11891,2379,1
11891,2388,1
11891,2393,1
11891,2401,1
11891,2405,1
11891,2415,1
11891,2423,1
11891,4635,1
11891,8613,1
11891,5936,1
11891,8125,1
11891,4565,1
11891,4287,1
11891,2092,1
11891,4565,1
11891,4566,1
11891,891,1
11891,901,1
11891,902,1
11891,910,1
11891,914,1
11891,919,1
11891,925,1
11891,931,1
11891,932,1
11891,936,1
11891,941,1
11891,949,1
11891,956,1
11891,957,1
11891,963,1
11891,967,1
11891,973,1
11891,983,1
11891,990,1
11891,1001,1
11891,1002,1
11891,1003,1
11891,1008,1
11891,1017,1
11891,1018,1
11891,1023,1
11891,1032,1
11891,1036,1
11891,1039,1
11891,1046,1
11891,1053,1
11891,1054,1
11891,1061,1
11891,1062,1
11891,1069,1
11891,1072,1
11891,1079,1
11891,1086,1
11891,1108,1
11891,1119,1
11891,1125,1
11891,1134,1
11891,1144,1
11892,891,1
11892,901,1
11892,902,1
11892,910,1
11892,914,1
11892,919,1
11892,925,1
11892,931,1
11892,932,1
11892,936,1
11892,941,1
11892,949,1
11892,956,1
11892,957,1
11892,963,1
11892,967,1
11892,973,1
11892,983,1
11892,990,1
11892,1001,1
11892,1002,1
11892,1003,1
11892,1008,1
11892,1017,1
11892,1018,1
11892,1023,1
11892,1032,1
11892,1036,1
11892,1039,1
11892,1046,1
11892,1053,1
11892,1054,1
11892,1061,1
11892,1062,1
11892,1069,1
11892,1072,1
11892,1079,1
11892,1086,1
11892,1108,1
11892,1119,1
11892,1125,1
11892,1134,1
11892,1144,1
11892,1149,1
11892,1160,1
11892,1170,1
11892,1176,1
11892,1177,1
11892,1182,1
11892,1189,1
11892,1190,1
11892,1194,1
11892,1203,1
11892,1204,1
11892,1210,1
11892,1211,1
11892,1215,1
11892,1222,1
11892,1226,1
11892,1230,1
11892,1234,1
11892,1245,1
11892,1250,1
11892,1260,1
11892,1264,1
11892,1275,1
11892,1283,1
11892,1284,1
11892,1288,1
11892,1305,1
11892,1313,1
11892,1322,1
11892,1332,1
11892,1343,1
11892,1347,1
11892,1355,1
11892,1365,1
11892,1373,1
11892,1382,1
11892,1387,1
11892,1395,1
11892,1402,1
11892,1407,1
11892,1417,1
11892,1428,1
11892,1434,1
11892,1441,1
11892,1445,1
11893,2421,1
11894,0,1
11894,4,1
11894,10,1
11894,16,1
11894,23,1
11894,34,1
11894,43,1
11894,54,1
11894,62,1
11894,69,1
11894,70,1
11894,78,1
11894,83,1
11894,93,1
11894,99,1
11894,107,1
11894,115,1
11894,122,1
11894,129,1
11894,135,1
11894,139,1
11894,144,1
11894,148,1
11894,154,1
11894,163,1
11894,169,1
11894,175,1
11894,176,1
11894,177,1
11894,178,1
11894,185,1
11894,190,1
11894,195,1
11894,204,1
11894,210,1
11894,219,1
11894,226,1
11894,231,1
11894,236,1
11894,237,1
11894,245,1
11894,252,1
11894,262,1
11894,270,1
11894,278,1
11894,281,1
11894,291,1
11894,292,1
11894,299,1
11894,300,1
11894,301,1
11894,305,1
